Transaction Name,Transaction Name URL,Organization Industries,Lead Investors,Investor Names,Money Raised,Money Raised Currency,Money Raised (in USD),Funding Type,Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Organization Name,Organization Name URL,Organization Location,Organization Description,Organization Website,Funding Stage,Number of Funding Rounds,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Funding Status,Number of Investors
Seed Round - Kryptos,https://www.crunchbase.com/funding_round/hellokryptos-seed--e2faf34b,"Artificial Intelligence (AI), Bitcoin, Blockchain, Cryptocurrency, Decentralized Finance (DeFi), Ethereum, Financial Services, Information Technology, Software, Web3",,"Binance Labs, Gate.io",,,,Seed,2023-06-20,,,,Kryptos,https://www.crunchbase.com/organization/hellokryptos,"Göteborg, Vastra Gotaland, Sweden, Europe","Kryptos: Streamlining Web3 finance with portfolio management, tax reporting, and support for 3000+ DeFi protocols and 100+ exchanges",https://kryptos.io,Seed,2,,,,Yes,,2
Seed Round - CNS Therapy,https://www.crunchbase.com/funding_round/cns-therapy-seed--c219e9bc,"Biotechnology, Health Care, Market Research, Product Design, Service Industry",,,1000000,CHF,1115753,Seed,2023-09-14,,,,CNS Therapy,https://www.crunchbase.com/organization/cns-therapy,"Lindau, Bayern, Germany, Europe","CNS Therapy, contribute to human well-being through mind-body therapy and the research, design, education, and sale of devices.",http://www.cnstherapy.com/,Seed,5,1399200,CHF,1566459,Yes,Seed,
Pre Seed Round - Manti Manti,https://www.crunchbase.com/funding_round/manti-manti-pre-seed--1be84f40,Eyewear,,"Anna Weber, Anne Lemcke, Carmen Kroll, Christoph Behn, Jan-Willem Weischer, Jessie Weiß, Laurence Saunier, Marcus Stahl, Marlena Hien, Patric Fassbender, Stefan Lemcke",1000000,EUR,1091526,Pre-Seed,2023-06-28,,,,Manti Manti,https://www.crunchbase.com/organization/manti-manti,"Berlin, Berlin, Germany, Europe","Manti Manti goal is to turn children's glasses from a dusty medical device into a cool, stylish, sustainable, and functional lifestyle item.",https://mantimanti.de,Seed,1,1000000,EUR,1091526,Yes,Seed,11
Seed Round - Sparrow Quantum,https://www.crunchbase.com/funding_round/sparrow-quantum-seed--4091391b,"Manufacturing, Semiconductor",2xN,"2xN, European Innovation Council, LIFTT",4100000,EUR,4473980,Seed,2023-05-11,,,,Sparrow Quantum,https://www.crunchbase.com/organization/sparrow-quantum,"Copenhagen, Hovedstaden, Denmark, Europe",Sparrow Quantum develope and commercializes photonic quantum technology components.,http://sparrowquantum.com/,Seed,4,9863210,USD,9863210,Yes,Seed,3
Pre Seed Round - Spreadly,https://www.crunchbase.com/funding_round/spreadly-pre-seed--e0bd16e4,Software,,,,,,Pre-Seed,2023-08-31,,,,Spreadly,https://www.crunchbase.com/organization/spreadly,"Munich, Bayern, Germany, Europe",Spreadly provides sustainable digital business cards for companies of any size.,https://spreadly.app/,Seed,1,,,,Yes,Seed,
"Pre Seed Round - Suplient - Empowering therapists with Clients, Growth, and Freedom!",https://www.crunchbase.com/funding_round/suplient-pre-seed--8ad8ce5f,"Artificial Intelligence (AI), Marketing Automation, Personal Development, Personal Health, Software, Therapeutics",Antler,Antler,150000,EUR,164363,Pre-Seed,2023-06-27,,,,"Suplient - Empowering therapists with Clients, Growth, and Freedom!",https://www.crunchbase.com/organization/suplient,"Copenhagen, Hovedstaden, Denmark, Europe",Suplient provides therapists and coaches with the necessary tools and resources to reach their full potential.,https://www.suplient.com,Seed,1,150000,EUR,164363,Yes,Seed,1
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--ac39bdb8,"Health Care, Personal Health, Wellness, Women's",,Leanox Impact Capital,,,,Seed,2023-04-25,,,,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,"Köln, Nordrhein-Westfalen, Germany, Europe",Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,https://vivienkarl.com,Seed,4,1717400,USD,1717400,Yes,Seed,1
Pre Seed Round - Addera Health,https://www.crunchbase.com/funding_round/addera-health-pre-seed--d899465e,"Mental Health, Personal Health",Merantix Capital,Merantix Capital,1000000,EUR,1096949,Pre-Seed,2023-07-09,,,,Addera Health,https://www.crunchbase.com/organization/addera-health,"Berlin, Berlin, Germany, Europe","We build AI coaches that hyper-personalize mental health, starting with adult ADHD",https://addera.co,Seed,1,1000000,EUR,1096949,Yes,Seed,1
Seed Round - Mindsurance,https://www.crunchbase.com/funding_round/mindsurance-seed--4cfff1a6,"Health Care, Mental Health, Software",Robin Capital,Robin Capital,,,,Seed,2023-09-25,,,,Mindsurance,https://www.crunchbase.com/organization/mindsurance,"Berlin, Berlin, Germany, Europe",Mindsurance is a digital mental healthcare platform.,https://www.mindsurance.de/,Seed,2,1200000,USD,1200000,Yes,Seed,1
Seed Round - Blenk Technologies,https://www.crunchbase.com/funding_round/blenk-technologies-seed--f3a7a0cc,Internet,Cherry Ventures,Cherry Ventures,,,,Seed,2023-07-28,,,,Blenk Technologies,https://www.crunchbase.com/organization/blenk-technologies,"Berlin, Berlin, Germany, Europe","Blenk Technologies development, marketing and operation of internet-based software for personnel and payroll processes.",,Seed,1,,,,Yes,Seed,1
Seed Round - TaxHelper,https://www.crunchbase.com/funding_round/tax-helper-seed--1a758dd1,"Financial Services, Personal Finance",,"Gustav Thybo, Rasmus Jensen, Rune Mai",5200000,DKK,764290,Seed,2023-08-03,,,,TaxHelper,https://www.crunchbase.com/organization/tax-helper,"Copenhagen, Hovedstaden, Denmark, Europe",TaxHelper is a provider of digital services to help people with their taxes.,https://taxhelper.dk/,Seed,3,1217496,USD,1217496,Yes,Seed,3
Seed Round - Mjuk,https://www.crunchbase.com/funding_round/mjuk-seed--aef6b0d2,Marketplace,,"Alliance VC, Lifeline Ventures, Superhero Capital, Trind Ventures",2000000,EUR,2150642,Seed,2023-09-12,,,,Mjuk,https://www.crunchbase.com/organization/mjuk,"Vantaa, Southern Finland, Finland, Europe","Marketplace for pre-owned, unique design furniture",https://www.mjuk.fi/,Seed,4,8507962,USD,8507962,Yes,Seed,4
Pre Seed Round - Ordinary Objects,https://www.crunchbase.com/funding_round/appear-xr-pre-seed--4923c7dc,"Product Design, Service Industry",Sondo Capital,"Erlend Hausken, Mana Industries, Neil S W Murray, plus Foundamental, Sondo Capital",880000,EUR,968930,Pre-Seed,2023-05-02,,,,Ordinary Objects,https://www.crunchbase.com/organization/appear-xr,"Oslo, Oslo, Norway, Europe",Ordinary Objects specialized in product design process for augmented and mixed reality.,https://ordinaryobjects.design/,Seed,1,880000,EUR,968930,Yes,Seed,5
Seed Round - CO2OPT,https://www.crunchbase.com/funding_round/co2opt-seed--f894cf0a,"Artificial Intelligence (AI), Information Technology, Logistics, Sustainability",,"Ann-Kristin Stockhammer, Cem Kilinc, Hendrik Schubert, Joachim Drees, Matthew Emme, Stefan Trumpp, Thomas Schmidt",,,,Seed,2023-06-06,,,,CO2OPT,https://www.crunchbase.com/organization/co2opt,"Hamburg, Hamburg, Germany, Europe",AI driven platform for tire management in the logistics industry,https://www.co2opt.com,Seed,2,150000,EUR,169100,Yes,Seed,7
Seed Round - API-Lib,https://www.crunchbase.com/funding_round/api-lib-seed--13e0a2b7,"B2B, B2C, Cloud Computing, Enterprise Software, Internet, Software, Web Apps",,,,,,Seed,2023-06-10,,,,API-Lib,https://www.crunchbase.com/organization/api-lib,"Berlin, Berlin, Germany, Europe","The future of Backend development! Secure, scalable, and user-friendly platform. Join us now and revolutionize your API experience!",https://api-lib.com/,Seed,1,,,,Yes,Seed,
Pre Seed Round - Novo,https://www.crunchbase.com/funding_round/novo-9581-pre-seed--fb6e88e2,Construction,"2bX, Citizen Capital","2bX, Citizen Capital",1000000,EUR,1050531,Pre-Seed,2023-09-27,,,,Novo,https://www.crunchbase.com/organization/novo-9581,"Berlin, Berlin, Germany, Europe",Novo is to make it easier for everyone to take stock and plan energy-related renovations.,https://novo.eco/,Seed,2,1100000,EUR,1152339,Yes,Seed,2
Seed Round - Adsorbi,https://www.crunchbase.com/funding_round/adsorbi-seed--5635ec12,"Medical, Therapeutics",Metsa Spring,"Chalmers Ventures AB, Jovitech Invest, Metsa Spring",360000,EUR,389725,Seed,2023-08-28,,,,Adsorbi,https://www.crunchbase.com/organization/adsorbi,"Gothenburg, Vastra Gotaland, Sweden, Europe",Adsorbi develops a novel biomaterial based on cellulose.,https://adsorbi.com/,Seed,3,443629,USD,443629,Yes,Seed,3
Pre Seed Round - DUKE,https://www.crunchbase.com/funding_round/duke-pre-seed--a1dedaa3,"Delivery Service, Internet, Logistics, Rental, Software",,,,,,Pre-Seed,2023-05-16,,,,DUKE,https://www.crunchbase.com/organization/duke,"Berlin, Berlin, Germany, Europe",The first entirely digital and seamless Car Rental Experience,https://www.heyduke.com,Seed,2,,,,Yes,Seed,
Pre Seed Round - HonestDog,https://www.crunchbase.com/funding_round/honestdog-pre-seed--cb32b71d,Pet,,,,,,Pre-Seed,2023-04-01,,,,HonestDog,https://www.crunchbase.com/organization/honestdog,"Bonn, Nordrhein-Westfalen, Germany, Europe",HonestDog is a technology-driven super platform for finding and taking care of your pet.,https://www.honestdog.de/,Seed,1,,,,Yes,Seed,
Seed Round - UTI-lizer,https://www.crunchbase.com/funding_round/uti-lizer-seed--da9c4dfa,"Biotechnology, Medical, Medical Device",,"Almi Invest, Propel Capital",7000000,SEK,669953,Seed,2023-05-17,,,,UTI-lizer,https://www.crunchbase.com/organization/uti-lizer,"Stockholm, Stockholms Lan, Sweden, Europe",UTI-lizer develops diagnostic tests for urinary tract infections.,https://www.utilizer.se,Seed,2,7000000,SEK,669953,Yes,Seed,2
Pre Seed Round - Mother,https://www.crunchbase.com/funding_round/mother-5f00-pre-seed--e804992f,"Health Care, Mental Health, Virtual Reality, Wellness",,Propel Capital,3000000,SEK,276427,Pre-Seed,2023-06-05,,,,Mother,https://www.crunchbase.com/organization/mother-5f00,"Stockholm, Stockholms Lan, Sweden, Europe",Mother is a deep-tech mental health company that aims to fill the niche between conventional health services and self-help approaches.,https://mother.technology/,Seed,2,3000000,SEK,276427,Yes,Seed,1
Pre Seed Round - TravelTail,https://www.crunchbase.com/funding_round/traveltail-pre-seed--c2387e71,Travel,Antler,Antler,150000,EUR,164348,Pre-Seed,2023-06-16,,,,TravelTail,https://www.crunchbase.com/organization/traveltail,"Stockholm, Stockholms Lan, Sweden, Europe",TravelTail is a data-driven online booking platform for pet-friendly travel.,https://www.traveltail.co,Seed,1,150000,EUR,164348,Yes,Seed,1
Pre Seed Round - Greenlyte Carbon Technologies,https://www.crunchbase.com/funding_round/greenlyte-carbon-technologies-pre-seed--7df15411,"Carbon Capture, Chemical, Manufacturing",,Hendrik Brandis,4500000,EUR,4930896,Pre-Seed,2023-06-27,,,,Greenlyte Carbon Technologies,https://www.crunchbase.com/organization/greenlyte-carbon-technologies,"Essen, Nordrhein-Westfalen, Germany, Europe",Greenlyte Carbon Technologies develops and markets an efficient low temperature DAC process that captures CO2 from the air.,https://www.greenlyte.tech/,Seed,3,18500000,EUR,20105139,Yes,Seed,1
Pre Seed Round - Boomerang,https://www.crunchbase.com/funding_round/boomerang-2636-pre-seed--e5bd244c,"Packaging Services, Recycling, Sustainability",FIVE Investments GmbH,FIVE Investments GmbH,,,,Pre-Seed,2023-08-16,,,,Boomerang,https://www.crunchbase.com/organization/boomerang-2636,"Hamburg, Hamburg, Germany, Europe",Boomerang offers reusable packing materials with a deposit system.,https://boomerangpack.eu/,Seed,2,,,,Yes,Seed,1
Seed Round - Frontnow,https://www.crunchbase.com/funding_round/frontnow-seed--f7406241,"Artificial Intelligence (AI), B2B, Enterprise Software, Generative AI, Retail Technology, SaaS",,PATENTPOOL Group,1350000,EUR,1467923,Seed,2023-05-15,,,,Frontnow,https://www.crunchbase.com/organization/frontnow,"Berlin, Berlin, Germany, Europe",Enterprise-Grade AI Supercharging Customer Experience,https://frontnow.com,Seed,3,6500000,EUR,7092341,Yes,Seed,1
Seed Round - Elevear,https://www.crunchbase.com/funding_round/elevear-seed--a369b933,"Apps, Audio, Augmented Reality, Virtual Reality",TechVision Fund,TechVision Fund,,,,Seed,2023-07-24,,,,Elevear,https://www.crunchbase.com/organization/elevear,"Aachen, Nordrhein-Westfalen, Germany, Europe",We develop breakthrough audio technologies for your hearables.,https://elevear-tech.com,Seed,1,,,,Yes,Seed,1
Pre Seed Round - Oaks,https://www.crunchbase.com/funding_round/oaks-3b59-pre-seed--545b4730,"Finance, Financial Services, Payments",Atlantic Labs,"Atlantic Labs, Jan Kaniess, Naren Shaam, Rubin Ritter, Tao Tao, Thijn Lamers",,,,Pre-Seed,2023-07-03,,,,Oaks,https://www.crunchbase.com/organization/oaks-3b59,"Berlin, Berlin, Germany, Europe",Oaks rewards consumers for saving up for the things they really want.,https://www.withoaks.com,Seed,1,,,,Yes,Seed,6
Pre Seed Round - Stylee,https://www.crunchbase.com/funding_round/stylee-pre-seed--8fd6bbef,"Artificial Intelligence (AI), Image Recognition, Productivity Tools, Retail, Shopping",Bling Capital,Bling Capital,2000000,SEK,185393,Pre-Seed,2023-06-20,,,,Stylee,https://www.crunchbase.com/organization/stylee,"Stockholm, Stockholms Lan, Sweden, Europe",Stylee is a software company providing shopping recommendations using AI functionalities to assist clients in finding garments.,https://stylee.co,Seed,1,2000000,SEK,185393,Yes,Seed,1
Seed Round - Evergreen GmbH,https://www.crunchbase.com/funding_round/evergreen-gmbh-seed--937fc717,"Asset Management, Banking, Financial Services, FinTech, Personal Finance",,,700000,EUR,754148,Seed,2023-12-08,,,,Evergreen GmbH,https://www.crunchbase.com/organization/evergreen-gmbh,"Leipzig, Sachsen, Germany, Europe",The Digital Wealth Management API Company,https://www.evergreen.de,Seed,4,7350000,EUR,8495803,Yes,Seed,
Seed Round - MERSOR,https://www.crunchbase.com/funding_round/mersor-seed--db4a2a01,"B2B, B2C, Gift, Personalization, Sustainability, Trading Platform, Web Apps",,"Dieter von Holtzbrinck, Faraday Venture Partners, IBB Ventures, NCA",,,,Seed,2023-09-11,,,,MERSOR,https://www.crunchbase.com/organization/mersor,"Berlin, Berlin, Germany, Europe",MERSOR is an all-in-one platform solution for gifting.,https://mersor.de/,Seed,2,,,,Yes,Seed,4
Pre Seed Round - Synapze,https://www.crunchbase.com/funding_round/autogramm-io-pre-seed--5019492d,"Banking, Compliance, Financial Services, FinTech, Insurance, Software",,,450000,EUR,495346,Pre-Seed,2023-08-01,,,,Synapze,https://www.crunchbase.com/organization/autogramm-io,"Landshut, Bayern, Germany, Europe","Makers of TinyAI - a cost effective, privacy compliant AI that can be on-prem / cloud for efficient process automation.",https://synapze.io/,Seed,2,450000,EUR,495346,Yes,Seed,
Seed Round - SQUAKE,https://www.crunchbase.com/funding_round/squake-seed--2deb073d,"Environmental Consulting, Renewable Energy, Sustainability",Simon Capital,"BackBone Ventures, Lufthansa, Neosfer, Rivus Capital, Schenker Ventures, Simon Capital",3500000,EUR,3847084,Seed,2023-06-21,,,,SQUAKE,https://www.crunchbase.com/organization/squake,"Berlin, Berlin, Germany, Europe","SQUAKE is the industry solution for sustainable travel and logistics, today.",https://www.squake.earth/,Seed,2,5000000,EUR,5540149,Yes,Seed,6
Seed Round - GOT BAG,https://www.crunchbase.com/funding_round/got-bag-seed--3afe97f0,"E-Commerce, Fashion, Lifestyle, Pollution Control, Shopping",,,155000,USD,155000,Seed,2023-04-27,,,,GOT BAG,https://www.crunchbase.com/organization/got-bag,"Mainz, Rheinland-Pfalz, Germany, Europe","GOT BAG is an eco-friendly, social-first fashion brand dedicated to raising awareness and cleaning our oceans from plastic pollution.",https://us.got-bag.com/,Seed,1,155000,USD,155000,Yes,Seed,
Pre Seed Round - Dipsy,https://www.crunchbase.com/funding_round/dipsy-pre-seed--e52bf925,"Artificial Intelligence (AI), Health Care, Information Technology, Machine Learning, Therapeutics, UX Design",,,,,,Pre-Seed,2023-04-29,,,,Dipsy,https://www.crunchbase.com/organization/dipsy,"Tampere, Western Finland, Finland, Europe","DTx, healthtech, Natural Language Processing",https://dipsy.fi,Seed,1,,,,Yes,Seed,
Pre Seed Round - Atopia Space,https://www.crunchbase.com/funding_round/atopia-space-pre-seed--cb309444,"Museums and Historical Sites, Music, Performing Arts","FOV Ventures, Heartfelt Capital","FOV Ventures, Heartfelt Capital",,,,Pre-Seed,2023-08-30,,,,Atopia Space,https://www.crunchbase.com/organization/atopia-space,"Munich, Bayern, Germany, Europe","Atopia is a platform that allows you to visit any museum, gallery,or music ensemble from the comfort of your own home - in VR or laptop",https://atopia.space,Seed,1,,,,Yes,Seed,2
Seed Round - AR Technology,https://www.crunchbase.com/funding_round/ar-technology-ab5d-seed--d8c436a3,"Construction, Industrial Manufacturing, Manufacturing, Software",,"Onsight Ventures, TBA Tyrolean Business Angel",,,,Seed,2023-04-17,,,,AR Technology,https://www.crunchbase.com/organization/ar-technology-ab5d,"Kühstein, Bayern, Germany, Europe",AR-Technology has set the goal of establishing augmented reality (AR) as an industry standard.,https://www.ar-technology.at,Seed,1,,,,Yes,Seed,2
Pre Seed Round - Quantitas Energy,https://www.crunchbase.com/funding_round/quantitas-energy-43ef-pre-seed--789d37d1,"Energy, Energy Storage, Renewable Energy",Antler,Antler,150000,EUR,163800,Pre-Seed,2023-06-20,,,,Quantitas Energy,https://www.crunchbase.com/organization/quantitas-energy-43ef,"Oslo, Oslo, Norway, Europe",Quantitas Energy enables and accelerates the energy transition by making utility-scale storage system investable.,https://quantitas-energy.com,Seed,1,150000,EUR,163800,Yes,Seed,1
Seed Round - Lagerkarton,https://www.crunchbase.com/funding_round/lagerkarton-seed--dab5af22,"Consumer Goods, E-Commerce, Retail, Warehousing",,"Christian Flick, FIVE Investments GmbH",,,,Seed,2023-07-18,,,,Lagerkarton,https://www.crunchbase.com/organization/lagerkarton,"Ahaus, Nordrhein-Westfalen, Germany, Europe",Lagerkarton sustainable shelving system made of cardboard.,https://lagerkarton.de,Seed,1,,,,Yes,Seed,2
